Gslib file
27  
BHID  
X  
Y  
Z_STRAT_TOP  
Z_MID  
Z_TOP  
Z_BOT  
LENGTH  
RC1  
AT1  
AA1  
ST1  
SR1  
FE1  
TI1  
PP1  
RC3  
AT3  
AA3  
ST3  
SR3  
FE3  
TI3  
PP3  
LITOM  
LPCP  
NORTH_FLAG  
1395 586342.1270 9723346.7500 -0.8000 111.0500 111.3000 110.8000 0.5000 70.1246 53.6300 50.8300 3.6600 3.6100 11.5400 0.9900 28.3900 13.9523 48.4000 40.8700 9.8000 8.5000 13.8400 0.6700 25.3500 50 1 1
1395 586342.1270 9723346.7500 -1.3000 110.5500 110.8000 110.3000 0.5000 48.9922 51.0700 46.1500 5.5800 5.5700 12.9500 0.9500 26.9500 14.7656 43.7700 31.9800 14.6100 12.5400 15.8800 0.9800 22.3800 50 1 1
1395 586342.1270 9723346.7500 -1.8000 110.0500 110.3000 109.8000 0.5000 60.6718 52.5600 47.2200 6.4200 6.2000 10.0500 0.8500 27.8900 12.7278 44.8000 34.0600 12.6000 11.4400 15.7200 0.9100 23.1700 50 1 1
1395 586342.1270 9723346.7500 -2.3000 109.5500 109.8000 109.3000 0.5000 53.0949 56.4300 50.0500 8.2800 7.9100 3.5600 0.8400 29.1000 19.7623 43.1000 26.2600 20.1700 18.2700 13.4700 1.1000 21.1100 50 1 1
1396 586357.5770 9723539.4500 -0.2500 111.1600 111.4100 110.9100 0.5000 72.9203 50.0800 47.1200 2.8900 2.8000 18.4900 1.0300 26.4700 11.2534 43.0000 34.6800 10.2900 8.2100 22.7300 0.8000 22.8200 50 1 1
1396 586357.5770 9723539.4500 -0.7500 110.6600 110.9100 110.4100 0.5000 65.8789 48.9400 44.6400 3.9000 3.8100 17.9700 0.9500 26.0200 12.5304 41.7700 32.1000 12.9500 10.1300 21.9200 0.8500 22.4000 50 1 1
1396 586357.5770 9723539.4500 -1.2500 110.1600 110.4100 109.9100 0.5000 57.2250 53.2600 47.6200 6.1700 6.0000 10.1700 0.7800 27.8700 12.1548 46.3100 38.4600 10.7000 8.2200 16.7800 0.7100 24.7200 50 1 1
1396 586357.5770 9723539.4500 -1.7500 109.6600 109.9100 109.4100 0.5000 58.2882 48.2000 41.0300 8.5300 7.6800 14.8200 0.6700 25.8800 12.4795 44.2700 35.3600 11.1300 9.1900 18.6800 0.6400 23.7900 50 1 1
1396 586357.5770 9723539.4500 -2.2500 109.1600 109.4100 108.9100 0.5000 65.6339 49.5400 43.5700 7.1700 6.6100 14.6900 0.7600 26.4700 13.9301 46.7800 38.4500 10.2000 9.2900 17.2700 0.7000 24.6600 50 1 1
1397 586344.1770 9723763.0110 -0.2500 105.1600 105.4100 104.9100 0.5000 72.0309 48.3700 42.3600 7.0600 6.5800 17.8000 0.9600 25.6300 5.6720 42.7000 34.1800 13.4100 9.0200 19.3400 0.8500 22.8800 50 1 1
1397 586344.1770 9723763.0110 -0.7500 104.6600 104.9100 104.4100 0.5000 73.2819 52.2200 47.3400 6.2600 6.0300 11.7600 0.9800 27.7800 6.6426 41.1400 31.3500 14.3300 10.4400 21.2800 0.8000 22.1600 50 1 1
1397 586344.1770 9723763.0110 -1.2500 104.1600 104.4100 103.9100 0.5000 69.5558 50.8100 46.0200 5.7700 5.3800 14.5400 0.8700 27.0600 7.1415 42.6200 31.5400 14.9500 11.4600 19.7600 0.6600 22.1900 50 1 1
1397 586344.1770 9723763.0110 -1.7500 103.6600 103.9100 103.4100 0.5000 70.7900 52.3900 47.4300 5.9200 5.7600 11.6400 0.8700 27.7800 9.0959 42.9800 31.7200 14.0000 11.8300 19.6300 0.7600 22.2700 50 1 1
1397 586344.1770 9723763.0110 -2.2500 103.1600 103.4100 102.9100 0.5000 64.4384 53.5700 48.0700 6.7300 6.4200 8.7700 0.9100 28.3800 9.9694 47.9200 38.1700 11.3400 10.4700 14.7400 0.8600 24.4100 50 1 1
1397 586344.1770 9723763.0110 -2.7500 102.6600 102.9100 102.4100 0.5000 65.3496 59.2100 51.6000 8.7800 8.6900 0.5300 0.9400 29.9500 9.5182 49.5500 38.8100 12.7200 11.5900 11.5800 0.7800 24.9600 50 1 1
1397 586344.1770 9723763.0110 -3.2500 102.1600 102.4100 101.9100 0.5000 69.9488 59.7600 53.1600 8.1000 7.7500 0.5200 0.8500 30.4500 10.3355 53.6000 45.3600 9.9600 9.4400 7.9600 0.7400 27.2600 50 1 1
1398 586349.6970 9723961.4210 -0.2500 91.4600 91.7100 91.2100 0.5000 73.9761 53.0000 52.4800 2.0300 1.9300 14.6900 0.9600 28.3900 16.4032 50.6000 49.5900 2.2000 2.1100 19.0100 0.7200 27.2500 50 1 1
1398 586349.6970 9723961.4210 -0.7500 90.9600 91.2100 90.7100 0.5000 70.9426 51.9600 50.9100 2.1300 2.0100 17.0900 1.0200 27.5900 21.2718 51.4400 50.3200 2.0000 1.9800 17.6200 0.9400 27.4500 50 1 1
1398 586349.6970 9723961.4210 -1.2500 90.4600 90.7100 90.2100 0.5000 63.1243 53.5900 53.2300 1.7800 1.6800 13.8800 0.9600 28.6700 22.5799 52.6900 51.3800 2.2600 2.2300 15.1000 0.8300 28.2000 50 1 1
1398 586349.6970 9723961.4210 -1.7250 89.9850 90.2100 89.7600 0.4500 50.6469 46.4000 43.6300 3.8400 3.7400 21.6700 0.7700 24.9800 20.8097 53.4300 49.1500 5.8200 5.7100 10.4800 0.8500 27.7700 50 1 1
1399 586344.7170 9724147.9510 -0.2500 85.4000 85.6500 85.1500 0.5000 76.3594 43.7700 42.2700 1.2800 1.0800 29.1400 1.0000 23.6100 12.2566 41.5800 40.9100 0.2900 0.2600 33.5400 0.8400 22.8500 50 1 1
1399 586344.7170 9724147.9510 -0.7500 84.9000 85.1500 84.6500 0.5000 68.4768 50.1400 49.7700 0.7000 0.6900 20.2100 1.0000 26.8700 17.2213 48.7300 48.1300 0.7500 0.6900 22.1300 0.9800 26.1500 50 1 1
1399 586344.7170 9724147.9510 -1.2500 84.4000 84.6500 84.1500 0.5000 65.8253 54.1100 53.2200 1.4100 1.3700 12.7000 1.0200 28.7700 17.9731 53.2600 52.6500 1.1200 1.0900 14.9600 0.9300 28.5300 50 1 1
1399 586344.7170 9724147.9510 -1.7500 83.9000 84.1500 83.6500 0.5000 72.2187 55.4500 53.2900 2.9900 2.8100 10.2400 0.9900 29.2100 17.6435 53.7200 52.7600 1.6300 1.5400 12.9600 0.7900 28.8000 50 1 1
1399 586344.7170 9724147.9510 -2.2500 83.4000 83.6500 83.1500 0.5000 56.8904 55.7200 52.9900 3.5500 3.4900 8.6300 0.8000 29.4500 23.6071 53.7100 52.2800 2.3600 2.2600 12.4800 0.8000 28.8900 50 1 1
1399 586344.7170 9724147.9510 -2.7650 82.8850 83.1500 82.6200 0.5300 46.4972 53.2300 46.8700 7.3500 7.3500 8.9300 0.8300 27.6100 21.2400 50.9100 47.3400 4.3300 4.2800 14.6700 0.7400 27.1900 50 1 1
1400 586344.8871 9724361.8320 -0.2500 83.9800 84.2300 83.7300 0.5000 74.7701 58.7000 56.3200 3.0000 2.9100 5.1300 1.0500 30.9100 11.4954 56.3100 53.6500 3.1800 3.1200 9.0100 0.9000 29.5100 50 1 1
1400 586344.8871 9724361.8320 -0.7500 83.4800 83.7300 83.2300 0.5000 76.0777 58.4800 55.5600 3.6300 3.5800 6.6600 0.8300 30.6400 12.0203 58.6200 56.6400 2.6300 2.5400 7.1000 0.8800 30.6300 50 1 1
1400 586344.8871 9724361.8320 -1.2500 82.9800 83.2300 82.7300 0.5000 81.5171 57.4200 55.8200 2.1200 2.0600 8.2000 1.0000 30.4800 12.6684 58.1000 57.2400 1.4400 1.3500 8.0000 0.9500 30.8500 50 1 1
1400 586344.8871 9724361.8320 -1.7500 82.4800 82.7300 82.2300 0.5000 75.0658 56.0700 54.8300 1.1400 0.9200 11.1500 1.1800 29.2500 18.0153 56.7600 56.3900 0.8400 0.6100 10.5600 1.1300 29.9800 50 1 1
1400 586344.8871 9724361.8320 -2.2500 81.9800 82.2300 81.7300 0.5000 68.9973 55.7100 55.4500 1.1300 1.0600 11.5800 1.0800 29.6000 23.6149 55.9900 54.9500 1.5200 1.4200 10.4700 0.9500 29.6900 50 1 1
1401 586321.4570 9724561.5420 -0.2500 87.7300 87.9800 87.4800 0.5000 62.8677 45.1600 44.6200 1.0800 0.6800 26.6600 0.8700 24.8100 23.5133 44.0800 43.9400 0.7100 0.3100 28.6400 0.7200 24.4700 50 1 1
1401 586321.4570 9724561.5420 -0.7500 87.2300 87.4800 86.9800 0.5000 71.2915 56.2900 54.7700 2.4500 2.3700 8.2300 0.9100 30.0700 16.1757 55.2800 54.1600 2.6300 2.1700 10.6800 0.8200 29.4500 50 1 1
1401 586321.4570 9724561.5420 -1.2500 86.7300 86.9800 86.4800 0.5000 68.3628 60.1200 58.5100 3.0000 2.9600 2.6500 0.8400 31.7300 17.9774 56.5100 54.9500 2.5800 2.5200 8.2100 0.8700 29.9500 50 1 1
1401 586321.4570 9724561.5420 -1.7500 86.2300 86.4800 85.9800 0.5000 53.8386 59.7600 53.9000 7.6900 7.6600 2.0000 0.6400 30.7100 15.4573 55.7200 52.2100 5.0600 4.9700 7.4400 0.6000 29.2600 50 1 1
1402 586346.2871 9724753.4730 -0.2500 87.3400 87.5900 87.0900 0.5000 69.7034 53.7400 53.3900 1.5200 1.4800 14.1000 0.9900 28.5700 14.1980 53.0000 52.4700 2.2000 0.6500 15.3100 0.8900 28.3200 50 1 1
1402 586346.2871 9724753.4730 -0.7500 86.8400 87.0900 86.5900 0.5000 58.2682 50.1500 49.4400 2.0900 1.7500 18.1000 0.8700 26.9400 16.9545 49.4400 49.1800 2.8600 1.3700 18.9000 0.7800 26.8600 50 1 1
1402 586346.2871 9724753.4730 -1.2500 86.3400 86.5900 86.0900 0.5000 58.1123 59.2400 57.5100 3.1300 3.0000 3.3400 0.8800 31.3300 10.8324 54.8400 53.6800 3.7000 2.3200 9.1700 0.7800 29.4200 50 1 1
1402 586346.2871 9724753.4730 -1.7500 85.8400 86.0900 85.5900 0.5000 57.7968 58.2700 55.4000 4.2700 4.2500 4.0100 0.8000 30.5400 11.9345 55.5000 48.2000 9.1600 9.0000 4.8600 0.7200 28.2500 50 1 1
1402 586346.2871 9724753.4730 -2.3000 85.2900 85.5900 84.9900 0.6000 45.2621 53.1400 49.8900 4.9400 3.4700 10.6400 0.6900 28.3200 15.3557 53.6900 49.7500 5.6100 5.4300 9.4100 0.6300 28.1300 50 1 1
1403 586553.7275 9723158.5990 -0.2000 111.2000 111.4000 111.0000 0.4000 75.8678 44.8300 40.3100 4.1600 4.0800 26.2200 0.9400 23.2900 8.4061 39.0200 32.0700 8.6400 6.4600 31.7200 0.9600 20.2500 50 1 1
1403 586553.7275 9723158.5990 -0.6500 110.7500 111.0000 110.5000 0.5000 58.8734 55.5500 50.9700 5.1800 4.9200 9.0100 0.9500 28.6700 9.5945 48.5800 40.3900 11.8800 8.5100 12.9700 0.6900 24.9400 50 1 1
1403 586553.7275 9723158.5990 -1.1500 110.2500 110.5000 110.0000 0.5000 65.4566 53.4400 51.1500 2.8300 2.7300 13.6500 0.8800 28.1300 15.1756 48.7700 42.6100 7.8900 6.5900 16.3600 0.7000 25.2400 50 1 1
1403 586553.7275 9723158.5990 -1.6500 109.7500 110.0000 109.5000 0.5000 58.0899 55.3600 52.6100 3.5000 3.4200 11.1200 0.8000 28.9300 16.6662 49.3000 42.5600 9.0400 7.3600 14.6700 0.7600 25.2800 50 1 1
1403 586553.7275 9723158.5990 -2.1000 109.3000 109.5000 109.1000 0.4000 63.9164 54.5500 50.0400 5.5500 5.2100 10.8500 0.8300 28.0900 13.0221 49.4200 42.1900 9.1700 7.8800 14.6400 0.7700 25.2100 50 1 1
1403 586553.7275 9723158.5990 -2.5000 108.9000 109.1000 108.7000 0.4000 55.9890 55.2800 48.7000 8.3700 7.6900 6.5800 0.9000 28.1800 14.2521 46.8000 35.1700 14.3300 12.2900 13.6800 0.9600 23.2200 50 1 1
1404 586554.7775 9723364.4100 -0.2500 113.6300 113.8800 113.3800 0.5000 67.2817 50.0200 48.1500 2.6300 2.5500 18.4400 0.9500 27.0700 15.0049 48.8300 44.6600 5.4000 4.6900 17.9500 0.9500 25.8200 50 1 1
1404 586554.7775 9723364.4100 -0.7500 113.1300 113.3800 112.8800 0.5000 58.9979 56.9900 55.5800 2.8000 2.6300 8.1600 1.0500 30.1700 14.6057 52.3000 47.8200 6.4800 5.5500 11.8600 0.8600 27.5100 50 1 1
1404 586554.7775 9723364.4100 -1.2500 112.6300 112.8800 112.3800 0.5000 55.2552 53.8000 49.7400 5.5100 5.4800 9.3400 0.6900 28.8500 11.9505 44.6600 35.9600 13.2000 9.9800 17.2600 0.6900 24.1400 50 1 1
1405 586534.7974 9723547.9800 -0.2500 108.1700 108.4200 107.9200 0.5000 66.8649 55.1700 53.6700 1.9300 1.8700 11.4400 1.1100 29.2600 14.6122 42.5500 37.9500 4.5600 4.3500 27.7400 0.8000 23.3600 50 1 1
1405 586534.7974 9723547.9800 -0.7650 107.6550 107.9200 107.3900 0.5300 75.0489 55.5700 52.4600 4.0000 3.9100 8.9800 0.9200 29.5000 9.9700 48.9800 44.3800 4.9000 4.8900 18.4100 0.7800 26.1300 50 1 1
1405 586534.7974 9723547.9800 -1.2800 107.1400 107.3900 106.8900 0.5000 53.0598 53.6200 48.7000 5.9000 5.8200 9.7000 0.6500 28.5500 16.1969 53.9700 48.5800 6.8000 6.0900 8.2700 0.5900 28.3300 50 1 1
1406 586537.1375 9723744.4700 -0.1900 100.1600 100.3500 99.9700 0.3800 80.3710 44.4800 43.7900 0.4800 0.4700 28.1100 1.3800 24.2300 11.5661 31.7800 30.6200 0.4700 0.2000 49.1500 1.2500 18.1600 50 1 1
1406 586537.1375 9723744.4700 -0.6200 99.7300 99.9700 99.4900 0.4800 72.5506 48.0200 47.6900 0.8000 0.7300 24.5600 1.4000 25.7900 13.2377 39.1500 38.0100 0.5000 0.4400 37.0600 1.2700 21.6400 50 1 1
1406 586537.1375 9723744.4700 -1.1000 99.2500 99.4900 99.0100 0.4800 71.7692 53.4400 52.6800 1.4500 1.3100 15.4000 1.3000 28.3800 15.0114 44.9200 43.9600 0.6000 0.5800 29.5000 1.2000 24.2500 50 1 1
1406 586537.1375 9723744.4700 -1.5800 98.7700 99.0100 98.5300 0.4800 68.7065 54.8500 53.9500 1.6300 1.4800 13.3000 1.1700 29.1100 16.7737 49.9200 48.9400 1.3300 1.2800 20.6900 1.0500 26.9600 50 1 1
1406 586537.1375 9723744.4700 -2.0600 98.2900 98.5300 98.0500 0.4800 56.2842 51.8200 50.9100 1.3600 1.2700 18.2200 1.0000 27.6100 24.9150 50.4200 49.7400 1.2100 1.0200 21.8000 0.9100 27.1400 50 1 1
1406 586537.1375 9723744.4700 -2.5400 97.8100 98.0500 97.5700 0.4800 51.0883 54.0700 52.4900 2.6500 2.6500 12.2600 1.0100 28.8800 24.6981 49.5000 47.6800 2.1200 2.0800 19.8600 0.9400 26.6900 50 1 1
1406 586537.1375 9723744.4700 -3.0400 97.3100 97.5700 97.0500 0.5200 35.5951 47.9700 43.3100 5.3600 5.3100 17.8700 0.8100 25.7100 20.5137 43.7800 40.1000 3.9900 3.8000 24.5900 0.7500 24.1500 50 1 1
1407 586549.5175 9723964.2110 -0.2500 89.6100 89.8600 89.3600 0.5000 71.2993 48.3800 46.6300 1.8800 1.4900 23.1500 0.9800 25.3700 15.0492 45.7900 45.7300 0.7600 0.5400 28.0300 0.7300 24.9400 50 1 1
1407 586549.5175 9723964.2110 -0.7500 89.1100 89.3600 88.8600 0.5000 73.0143 53.0400 51.5800 2.0000 1.6800 15.6300 1.1000 27.7000 16.7556 53.5100 53.1000 1.1300 1.0300 16.3300 0.9900 28.3100 50 1 1
1407 586549.5175 9723964.2110 -1.2000 88.6600 88.8600 88.4600 0.4000 63.0864 54.9200 52.2600 3.1300 3.1100 11.6300 0.9700 28.9000 23.7343 54.9900 53.4700 1.9600 1.8100 12.4000 0.9600 29.1900 50 1 1
1407 586549.5175 9723964.2110 -1.6150 88.2450 88.4600 88.0300 0.4300 56.2490 57.2100 54.1100 4.0300 3.8200 6.8600 0.9400 29.8600 23.7247 59.1400 57.9200 2.2700 2.0500 6.5800 0.8500 31.0100 50 1 1
1408 586562.7676 9724153.3210 -0.2500 86.1100 86.3600 85.8600 0.5000 82.9545 48.1500 46.0200 2.2600 2.2100 22.7000 1.0600 25.7400 9.5885 44.4800 42.7300 1.6600 1.6200 28.3800 1.0300 24.1700 50 1 1
1408 586562.7676 9724153.3210 -0.7500 85.6100 85.8600 85.3600 0.5000 79.0267 52.2700 51.7400 0.9600 0.8200 16.5200 1.2500 27.8400 12.4449 53.5600 53.5600 0.9900 0.9800 17.1800 0.9200 28.0900 50 1 1
1408 586562.7676 9724153.3210 -1.2500 85.1100 85.3600 84.8600 0.5000 76.3038 55.6900 55.4100 0.6600 0.5300 12.7100 1.2100 29.4000 14.7853 56.1300 55.6100 0.5500 0.4900 12.2400 1.0400 29.7100 50 1 1
1408 586562.7676 9724153.3210 -1.7500 84.6100 84.8600 84.3600 0.5000 74.7971 55.3600 55.1000 1.6600 1.4200 11.0400 0.9300 29.6700 15.5518 56.4700 56.1800 1.1200 0.9600 10.1500 0.8500 30.3300 50 1 1
1408 586562.7676 9724153.3210 -2.2100 84.1500 84.3600 83.9400 0.4200 66.2304 57.7600 55.0500 3.6600 3.6500 6.0700 0.8600 30.3700 14.5989 55.1900 53.3300 2.8100 2.8000 10.2400 0.8000 29.3300 50 1 1
1408 586562.7676 9724153.3210 -2.6300 83.7300 83.9400 83.5200 0.4200 54.2911 57.9300 54.1200 5.0000 4.9500 5.7800 0.8400 30.1600 17.3671 54.3900 51.9800 3.3600 3.2900 11.7800 0.7500 28.8800 50 1 1
1409 586558.4576 9724337.1820 -0.2500 87.8400 88.0900 87.5900 0.5000 77.2836 51.9900 48.4700 3.9200 3.6900 15.3900 1.1800 27.0000 9.4355 45.8600 42.3600 3.8400 3.3300 23.3400 0.9400 24.4400 50 1 1
1409 586558.4576 9724337.1820 -0.7500 87.3400 87.5900 87.0900 0.5000 71.2546 59.0700 55.9900 2.4200 2.2000 6.5700 1.1800 30.6200 15.4551 55.7000 53.2400 3.2500 3.0400 10.1600 0.8900 29.3300 50 1 1
1409 586558.4576 9724337.1820 -1.2500 86.8400 87.0900 86.5900 0.5000 70.5872 58.0500 57.2300 1.6300 1.5400 7.3800 1.0800 30.6800 19.1873 58.1500 57.9100 0.9900 0.8400 8.1000 1.1500 30.7800 50 1 1
1409 586558.4576 9724337.1820 -1.7500 86.3400 86.5900 86.0900 0.5000 69.6475 57.1600 54.3200 3.5200 3.4800 6.9500 0.9500 29.8500 13.3903 54.8600 53.3200 3.5200 3.5200 11.1800 0.9100 28.8000 50 1 1
1409 586558.4576 9724337.1820 -2.2500 85.8400 86.0900 85.5900 0.5000 68.7646 56.1000 52.4500 4.3900 4.3000 7.9100 0.9100 29.0900 12.9407 53.0100 49.8400 3.7600 3.6900 12.6900 0.7700 27.9700 50 1 1
1409 586558.4576 9724337.1820 -2.7500 85.3400 85.5900 85.0900 0.5000 69.9830 58.1100 54.4500 4.2900 4.2300 4.9600 0.9800 30.1300 13.3743 56.5300 53.1800 4.1500 4.0700 8.1500 0.7200 29.3900 50 1 1
1410 586583.2876 9724539.8920 -0.2500 87.9300 88.1800 87.6800 0.5000 70.9623 55.1800 53.3700 2.2900 2.0200 10.7800 1.1000 29.2900 11.3641 54.6800 53.2600 2.1400 1.6800 12.0600 1.0900 28.9500 50 1 1
1410 586583.2876 9724539.8920 -0.7050 87.4750 87.6800 87.2700 0.4100 62.2654 57.5500 54.9700 3.3900 3.2100 6.1600 0.9400 30.3800 12.8554 54.8600 51.9000 3.9500 3.3700 9.4700 0.8600 29.0000 50 1 1
1410 586583.2876 9724539.8920 -1.1200 87.0600 87.2700 86.8500 0.4200 57.4666 56.9600 53.4100 4.4800 4.3700 6.2800 0.8000 30.0000 11.4375 56.1300 51.9100 5.5300 4.8600 7.1800 0.8300 29.1200 50 1 1
1411 586576.0977 9724748.6330 -0.2500 84.3900 84.6400 84.1400 0.5000 51.7039 54.0800 51.9600 2.3500 2.2600 12.6900 0.7500 28.6000 21.1815 49.1900 46.8300 3.8700 2.5900 18.7700 0.5700 26.3800 50 1 1
1411 586576.0977 9724748.6330 -0.7500 83.8900 84.1400 83.6400 0.5000 52.9403 57.9700 56.1200 3.1200 2.9100 6.1000 0.8200 30.4800 19.0039 50.2800 45.5400 6.1200 5.4300 15.0700 0.6100 26.6600 50 1 1
1411 586576.0977 9724748.6330 -1.2500 83.3900 83.6400 83.1400 0.5000 52.9141 54.1200 50.8400 3.8200 3.7400 10.9400 0.7500 28.4500 18.9089 49.5100 43.1200 6.9800 6.8200 15.7200 0.6300 25.5000 50 1 1
1411 586576.0977 9724748.6330 -1.7000 82.9400 83.1400 82.7400 0.4000 38.2988 51.4100 44.9600 7.2500 7.1400 12.2100 0.4600 26.7900 20.5995 51.4100 45.6900 6.8700 6.4800 13.0500 0.5600 26.6200 50 1 1
1412 586206.8767 9723759.6610 -0.2500 103.9000 104.1500 103.6500 0.5000 71.6498 50.3500 48.9000 3.8000 2.6100 16.7400 0.8700 27.2100 14.2325 45.3800 41.4900 4.1200 4.0000 24.1200 0.9300 24.6600 50 1 1
1412 586206.8767 9723759.6610 -0.7500 103.4000 103.6500 103.1500 0.5000 69.2599 51.2600 45.4400 6.5000 6.1600 12.9600 0.7200 26.8900 7.9237 45.5500 38.6200 9.1000 7.0700 19.0200 0.5600 24.1800 50 1 1
1412 586206.8767 9723759.6610 -1.2500 102.9000 103.1500 102.6500 0.5000 63.5989 54.8700 51.6900 4.0000 3.8400 9.6900 0.7200 29.1500 17.9300 51.1200 45.7600 6.1700 5.8600 13.9600 0.5900 27.0300 50 1 1
1413 586182.0966 9723523.8600 -0.2500 110.9100 111.1600 110.6600 0.5000 57.5059 48.6600 44.0600 4.6300 4.5900 17.9700 1.0100 25.7900 9.4405 45.6600 39.9100 7.7500 5.5800 19.5400 0.9100 24.1800 50 1 1
1413 586182.0966 9723523.8600 -0.7500 110.4100 110.6600 110.1600 0.5000 54.6470 51.0700 46.9700 4.0000 3.9200 15.4400 0.7800 27.1500 13.2388 43.0700 37.4800 6.8000 5.5100 24.2100 0.9500 23.5100 50 1 1
1413 586182.0966 9723523.8600 -1.2500 109.9100 110.1600 109.6600 0.5000 50.9155 50.6900 45.4500 5.2500 5.1400 14.9200 0.7100 26.9600 11.1400 42.8900 36.5800 7.5800 6.0100 23.3200 0.8500 23.4700 50 1 1
1413 586182.0966 9723523.8600 -1.7500 109.4100 109.6600 109.1600 0.5000 55.5078 56.2300 46.1700 10.0400 7.4400 6.1700 1.2000 27.9200 10.1829 53.5800 43.6500 10.0900 7.0700 10.9400 1.2700 26.0400 50 1 1
1414 584755.9433 9724957.4040 -0.2500 84.5100 84.7600 84.2600 0.5000 61.1243 54.3900 48.0000 7.4300 7.3500 7.9200 0.9400 27.9300 8.3633 45.6900 34.9100 18.4000 11.8000 10.6200 0.7500 23.3500 50 1 1
1415 584826.1035 9724764.5130 -0.2500 88.5800 88.8300 88.3300 0.5000 74.9354 46.7900 43.1500 4.0700 3.8900 21.4700 0.9100 24.9900 8.8922 43.1200 41.0300 5.7000 4.0100 25.4900 0.8400 23.4100 50 1 1
1415 584826.1035 9724764.5130 -0.7500 88.0800 88.3300 87.8300 0.5000 69.7196 53.8400 50.3800 4.1500 3.9300 11.7200 1.0000 28.2900 10.5374 51.2500 48.1300 5.2100 3.4400 13.8400 0.9000 27.3200 50 1 1
1415 584826.1035 9724764.5130 -1.2500 87.5800 87.8300 87.3300 0.5000 68.3236 52.0600 47.8500 4.6300 3.9500 13.4600 0.8800 27.4700 10.6695 50.1600 46.9200 5.5600 3.7100 14.7900 0.8700 26.8600 50 1 1
1415 584826.1035 9724764.5130 -1.7500 87.0800 87.3300 86.8300 0.5000 63.3985 54.8000 50.2700 5.2500 5.1300 8.6600 1.0600 28.4600 6.9768 47.1500 42.2100 10.0800 5.4300 15.2800 0.6800 25.5200 50 1 1
1415 584826.1035 9724764.5130 -2.2500 86.5800 86.8300 86.3300 0.5000 61.8714 53.7100 47.0400 7.7500 7.6600 8.5500 0.8200 27.8600 7.2410 42.9500 35.7300 13.6300 8.3400 19.6800 0.7500 23.4000 50 1 1
1415 584826.1035 9724764.5130 -2.7000 86.1300 86.3300 85.9300 0.4000 66.8458 54.9600 49.9900 6.3300 6.1100 8.1500 0.7900 28.9200 7.8788 50.6800 43.9500 10.2800 7.5600 10.3200 0.5800 26.6200 50 1 1
1415 584826.1035 9724764.5130 -3.1000 85.7300 85.9300 85.5300 0.4000 61.9618 52.1200 47.2500 6.1500 5.9100 12.3600 0.7100 27.6300 13.4902 50.3400 44.0100 8.0000 7.5100 13.5400 0.5900 26.5100 50 1 1
1416 584948.5638 9725107.1240 -0.2500 87.9300 88.1800 87.6800 0.5000 72.3050 51.0200 44.2500 8.1900 7.9000 12.5000 1.0800 25.9600 7.0979 46.4800 37.4500 13.6900 9.6800 13.6900 0.7900 23.9600 50 1 1
1416 584948.5638 9725107.1240 -0.7500 87.4300 87.6800 87.1800 0.5000 65.2015 53.0100 48.4700 5.3300 5.2700 11.9700 1.1100 27.3400 7.3574 39.6300 39.6300 12.4300 10.0000 14.4200 0.6100 24.5900 50 1 1
1416 584948.5638 9725107.1240 -1.2500 86.9300 87.1800 86.6800 0.5000 58.9616 53.7200 47.4100 7.4000 7.2100 9.1100 0.7000 27.7900 6.7912 46.7700 37.4900 15.0200 10.1800 13.1600 0.5100 24.1800 50 1 1
1426 586882.0283 9723833.3210 -0.2500 90.7100 90.9600 90.4600 0.5000 74.1268 53.7600 52.3200 1.5800 1.3300 14.0800 1.1200 28.7800 15.7980 51.4800 50.2900 1.8300 1.2400 17.5200 1.1300 27.8000 50 2 1
1426 586882.0283 9723833.3210 -0.7500 90.2100 90.4600 89.9600 0.5000 58.3625 55.1900 52.9200 3.2900 2.3800 11.6000 1.0700 29.1700 22.5756 52.2800 50.4100 2.3900 1.9200 15.1600 1.1200 28.0300 50 2 1
1426 586882.0283 9723833.3210 -1.2500 89.7100 89.9600 89.4600 0.5000 42.9275 57.2400 53.4300 4.0300 4.0300 6.9500 0.9900 29.7800 17.7107 53.6300 50.5200 3.2500 3.2500 12.9000 1.1200 28.3200 50 2 1
1426 586882.0283 9723833.3210 -1.7500 89.2100 89.4600 88.9600 0.5000 64.3773 58.8400 51.8700 6.8900 6.8900 1.6500 0.7400 29.9900 20.7889 53.6300 47.8600 5.7900 5.7900 10.9000 0.6900 27.7700 50 2 1
1427 586882.5083 9723881.7210 -0.2500 88.6400 88.8900 88.3900 0.5000 77.0545 54.1000 50.8100 3.3400 3.0300 12.2600 1.0600 28.4400 13.5369 51.0400 46.8400 4.3400 4.1200 16.5200 0.9600 26.8000 50 2 1
1427 586882.5083 9723881.7210 -0.7500 88.1400 88.3900 87.8900 0.5000 72.8311 56.0900 52.5000 3.5600 3.5500 9.5100 1.0300 29.2800 15.5056 52.6700 48.7300 4.2500 4.2400 13.5100 0.7800 27.7600 50 2 1
1427 586882.5083 9723881.7210 -1.2000 87.6900 87.8900 87.4900 0.4000 44.6177 54.3700 47.2000 7.3700 7.3300 8.2200 0.7600 27.8900 16.9752 49.4300 42.8200 7.0700 7.0700 16.0600 0.8400 25.8500 50 2 1
1428 586882.9983 9723931.6910 -0.2500 89.4900 89.7400 89.2400 0.5000 76.8881 55.4900 53.5100 1.8200 1.8100 12.0200 1.1400 29.4000 15.5739 52.2800 50.0000 1.6900 1.3200 16.5900 1.1500 27.9000 50 2 1
